Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-06-19,180.14,180.14,178.3,179.384,1510.5905431049
2023-06-20,179.269,179.269,177.622,178.417,989.16318543709
2023-06-21,179.172,179.172,177.467,177.719,1241.1003641914
2023-06-22,179.152,179.152,175.492,176.943,1576.6724260568
2023-06-23,179.152,179.172,177.234,177.893,554.46829914375
2023-06-26,177.234,177.234,175.259,176.828,2623.6572590769
2023-06-27,176.266,177.487,174.833,174.93,1726.3891921198
2023-06-28,176.731,179.172,176.731,178.784,798.14524252909
2023-06-29,178.784,180.062,178.784,180.062,679.40435909979
2023-06-30,180.062,181.98,179.946,181.689,978.83789122584
2023-07-03,181.689,182.406,181.012,181.941,1717.0964273297
2023-07-04,181.768,181.883,179.946,181.302,1306.1497177222
2023-07-05,181.476,182.077,181.108,181.593,778.52718352773
2023-07-06,182.562,182.852,180.354,180.644,1066.6028920214
2023-07-07,181.593,182.077,180.14,180.14,1789.3734868084
2023-07-10,180.062,180.121,176.75,179.172,2021.6926065614
2023-07-11,178.861,180.624,178.145,179.753,2240.5888438397
2023-07-12,180.121,180.159,179.172,179.481,1564.2820730033
2023-07-13,178.861,179.521,178.223,179.249,1236.9702465069
2023-07-14,179.462,180.062,178.242,179.617,1276.2063645096
2023-07-17,179.753,180.624,178.203,179.075,2344.8743153733
2023-07-18,179.249,180.121,178.688,179.946,1456.8990132064
2023-07-19,179.946,181.593,179.946,181.573,1268.9786585618
2023-07-20,182.058,182.097,181.573,182.077,1461.0291308909
2023-07-21,182.077,182.93,181.573,182.93,922.04877306401
2023-07-24,182.756,182.93,181.108,182.097,2631.9174944459
2023-07-25,182.097,182.174,181.399,182.077,839.44641937406
2023-07-26,182.271,182.271,181.108,182.077,662.88388836181
2023-07-27,182.077,183.898,181.108,183.511,1802.796369283
2023-07-28,183.53,183.917,183.511,183.723,1193.6040108197
2023-07-31,183.82,183.898,183.046,183.723,1501.2977783147
2023-08-01,184.014,184.014,183.53,184.014,1346.4183651461
2023-08-02,184.014,184.769,182.387,183.976,1304.08465888
2023-08-03,183.82,183.82,182.309,183.82,855.96689011205
2023-08-04,183.82,184.014,182.271,182.271,1459.9966014698
2023-08-07,182.252,183.026,179.985,181.806,2896.2450262537
2023-08-08,181.806,183.491,181.128,182.077,1000.5210090695
2023-08-09,182.639,184.014,182.097,183.259,703.15253578565
2023-08-10,183.433,183.976,182.562,183.433,865.25965490217
2023-08-11,182.852,182.852,179.965,181.108,1703.6735448551
